"ticket_id","ticket_name","full_thread_text"
"21048709","CSUP - 41317: Help with Bank Rec and Checks","[2026-02-25 01:07 | Tony Williams] I need help with the bank rec not showing all of the transactions I entered manually recently. I also can't figure out how to write checks for purchase orders that have been created. Jennifer Booher Detailed description of issue: Accurate priority of issue: Accurate GP version on Cases: Screenshots: Replication steps to reproduce the issue: Contact information:"
"21048309","Wise Balance List Wizard Errors","[2026-02-25 00:45 | Bridgett Moore] Good morning! Last month you all finished up the Wise Balance List Wizard for me and it was delivered in the new update. I did what testing that I could and everything seemed fine, however, as you all know testing is different than actually working with live data. This month is the first month that I am actually using it. What I have noticed is the $ amount filter isn't working properly. When I am actually creating the disconnect list using books 1-55, 60+ days age range and minimum balance of $29, everyone that should be on the list that I do is there but there are some additional people. Every additional person that is on there actually has a past due balance but it is under the $29 minimum balance. I have attached the list that I exported and I highlighted the people who should not be on it.I also noticed another issue with the list relating to the minimum balance. When I was a list with everyone in the entire book, I selected the book number, the age range of

[2026-02-26 01:28 | Tony Williams] Bridgett, Do you recall the ticket # that work was tracked in for the Balance List Wizard? - Tony

[2026-02-26 01:53 | Bridgett Moore] It's 97230

[2026-02-26 02:17 | Tony Williams] - Tony

[2026-02-26 02:25 | Bridgett Moore] Bridgett Moore Staff Accountant bmoore@wisecountypsa.org

[2026-02-26 02:27 | Tony Williams] Bridgett, If our Developer isn't able to get it ""fixed"" by EOD tomorrow, I'll need need to schedule to reach out to you a week from Monday? The 9th? - Tony

[2026-02-26 02:43 | Tony Williams] Bridgett, I'll also need to connect to the SQL server to get an updated copy of your database for our developer to work with. - Tony

[2026-02-26 02:48 | Bridgett Moore] Yes, that will be good. I assumed it would be a little bit before he could get to it. Bridgett Moore Staff Accountant bmoore@wisecountypsa.org

[2026-02-26 02:48 | Bridgett Moore] I have a meeting from 11-1 EST today. I’m available after that for you to logon. Bridgett Moore Staff Accountant bmoore@wisecountypsa.org

[2026-02-27 05:43 | Bridgett Moore] If you're available today, I will be here until 4:30 EST to get you on the server to get a copy of our database. I will be out all next week.

[2026-02-27 06:59 | Tony Williams] Got onto Server, made backup of live, restored over oasis_test for Bridgett and team to get good use of. Transferred Database backup to FTP server. Have now started to transfer to our side for restore and Dev to work off of. - Tony

[2026-03-02 04:52 | Tony Williams] DB is restored on local server and handed off to Developer. I'll keep you informed. - Tony

[2026-03-09 06:44 | Tony Williams] Worked on this with Dev Today

[2026-03-09 09:29 | Tony Williams] Bridgett, For the report it has a column total balance, do you want that as overall balance or the amount that is aged in that bracket... ie they could owe $200 but only $25 is between 60 and 90 days for example. Developer is working on this and asking. - Tony

[2026-03-10 04:14 | Bridgett Moore] I want the balance that is in the aged bracket. For example, if I put in $25 minimum with it being 60+ days past due, I only want it to pull people who $25 or more AND are 60+ days past due. Get Outlook for iOS

[2026-03-10 06:02 | Tony Williams] Bridgett, I've passed this on to our Developer.

[2026-03-11 05:01 | Tony Williams] Plugins and script

[2026-03-11 05:07 | Tony Williams] Bridgett, I have the new changes for the report we can run on the test database and then if they look good on live when you have time. - Tony

[2026-03-11 08:05 | Bridgett Moore] Tony, My schedule is open anytime tomorrow until 3:30 EST. I will be out of office on Friday. Bridgett Moore Staff Accountant bmoore@wisecountypsa.org

[2026-03-11 08:10 | Tony Williams] Bridgett, My tomorrow is slammed until well after 3:30 pm your time. Do you have any openings for the rest of the day? Now? - Tony

[2026-03-11 08:13 | Bridgett Moore] Give me 5 minutes and I will be open now. Bridgett Moore Staff Accountant bmoore@wisecountypsa.org

[2026-03-11 09:16 | Tony Williams] Called and got onto PC and server and delivered first in test. Bridgett says it looks good, so delivered in live. Had to copy to several PCs as well. If anything isn't looking right after a few runs, Bridgett will let us know. - Tony"
"21047426","Reprint of Work Orders not showing accurate historical data.","[2026-02-24 11:00 | April Calhoun] Reprints of Work Orders are incorrect. 1. Do not show the date work order was created and instead show the date the reprint completed. 2. Reprint date is driving the last meter read instead of the correct historical last meter read based on the date the work order was created.

[2026-02-24 12:00 | April Calhoun] Reprints of Work Orders are incorrect. 1. Do not show the date work order was created and instead show the date the reprint completed. 2. Reprint date is driving the last meter read instead of the correct historical last meter read based on the date the work order was created.

[2026-02-25 03:32 | Jimmy Biondo] The concern is that the date at the top is the new print date not the original, the meter information, is the current meter information not a saved value. a quick workaround is to save the file as a .pdf when closing the work order. The log fix is to add columns to the WO table to store the meterinfo and reading dates and have th ereprot pull them instead of the live data. I will create a script to add Workorders to the Report Archive process and help ser set theat up.

[2026-02-25 04:32 | Jimmy Biondo] The concern is that the date at the top is the new print date not the original, the meter information, is the current meter information not a saved value. a quick workaround is to save the file as a .pdf when closing the work order. The log fix is to add columns to the WO table to store the meterinfo and reading dates and have th ereprot pull them instead of the live data. I will create a script to add Workorders to the Report Archive process and help ser set theat up.

[2026-02-25 08:12 | Jimmy Biondo] I am not getting the workorer to archive currently. I thought i had made it work before but I am not remembering correctly or I did something wrong. Still playing with it. In the meantime, I did what you mentioned before. I changed the print a work order report.. The atche dreport needs to be copied to your c:\program files (x86)\im softech\inhance 5000\reps folder. It will not print the meter information on this report

[2026-02-25 09:12 | Jimmy Biondo] I am not getting the workorer to archive currently. I thought i had made it work before but I am not remembering correctly or I did something wrong. Still playing with it. In the meantime, I did what you mentioned before. I changed the print a work order report.. The atche dreport needs to be copied to your c:\program files (x86)\im softech\inhance 5000\reps folder. It will not print the meter information on this report

[2026-03-05 07:03 | Tony Williams] @Jimmy Biondo - Can you update the customer on the status of this issue?

[2026-03-05 08:03 | Tony Williams] @Jimmy Biondo - Can you update the customer on the status of this issue?

[2026-03-13 08:15 | Tony Williams] @Jimmy Biondo - Please update ticket and customer on this issue."
"21047254","New Computers - Impresa Issues","[2026-02-24 09:32 | Morgan NeSmith] 3 of our employees got new computers here at our office and our IT department is not able to get Impresa to configure our stuff on the backside like we have now, such as, being able to print bills from customers accounts, Crystal Report script that we have, and other scripts as well.Can you coordinate with our IT to get this issue resolved? They may call us to see exactly what issues we are having, but they need to be contacted first to set up what day and time works for them. Their contact information is below.My Computer Guy - Daniel Holley972-772-2870Thank you.Morgan NeSmith

[2026-02-25 04:48 | Lisa Ward] Worked with Daniel to give full rights to the impresa folder and add a temp folder in the reports folder. We did this on one machine and he will call if he has additional issues."
"21047343","Time off employee request sheet","[2026-02-24 10:24 | DORI HUCK] Is there a way we can make a report that is a time off request sheet for employees that give them there balance in vacation sick and comp? Dori Doretta “Dori” Huck City Clerk / Treasurer City of Bridgeport PO Box 280 Bridgeport NE 69336 Office: 308.262.1623 Fax: 308.262.1599 Email: dhuck@cityofbport.com

[2026-02-26 06:28 | Sreya Johny] Dori, You can use the built-in Time Off report in PowerManager's Payroll module to create a time off request sheet showing employee balances for vacation, sick, and comp time. Navigate to Payroll > Reports > Employee > Time Off In the PR - Time Off Form that appears, you'll see these options: Select a report format from the Report Grid Choose to run for current pay period or specify a date range Option to include department subtotals Option to include inactive employees Sort employees by various criteria Click the Preview button to view the report, which will show Start, Earned, Used, and Balance values for each time off type Please let us know if you have any questions.

[2026-02-26 07:28 | Sreya Johny] Dori, You can use the built-in Time Off report in PowerManager's Payroll module to create a time off request sheet showing employee balances for vacation, sick, and comp time. Navigate to Payroll > Reports > Employee > Time Off In the PR - Time Off Form that appears, you'll see these options: Select a report format from the Report Grid Choose to run for current pay period or specify a date range Option to include department subtotals Option to include inactive employees Sort employees by various criteria Click the Preview button to view the report, which will show Start, Earned, Used, and Balance values for each time off type Please let us know if you have any questions."
"21047140","billing","[2026-02-24 08:48 | Michelle (Angela) Jackson] I'm trying to print my bills but they won't line up with the bills

[2026-02-25 01:15 | Jimmy Biondo] they got it worked out and got the bills printed."
"21047247","DO # 7003 - unable to post to GP","[2026-02-24 08:30 | B.J. Lee-Lewis] unable to post to GP

[2026-02-24 08:43 | Sachin Yadav] Please reach out to DEV and get a rigid resolution for this issue.

[2026-02-24 08:43 | Sachin Yadav] B.J. is not happy, as this is only a temporary fix.

[2026-02-24 09:30 | B.J. Lee-Lewis] unable to post to GP

[2026-02-24 09:43 | Sachin Yadav] Please reach out to DEV and get a rigid resolution for this issue.

[2026-02-24 09:43 | Sachin Yadav] B.J. is not happy, as this is only a temporary fix.

[2026-02-25 02:52 | Robb Starr] This problem has been going on for a long time with no real resolution. There is always a temporary fix but nothing has been resolved to stop the reoccurring error that shuts our production down for days at a time. It has cost us a lot of money in down time. Can we please get an absolute fix to the software issue for good?

[2026-02-25 03:52 | Robb Starr] This problem has been going on for a long time with no real resolution. There is always a temporary fix but nothing has been resolved to stop the reoccurring error that shuts our production down for days at a time. It has cost us a lot of money in down time. Can we please get an absolute fix to the software issue for good?

[2026-02-25 08:18 | Tony Williams] Robb, We've got our Director of R&D involved in looking into a permanent solution for this.

[2026-02-25 09:18 | Tony Williams] Robb, We've got our Director of R&D involved in looking into a permanent solution for this.

[2026-02-27 04:30 | General Informatics] --REPLY above this line to respond-- ACKNOWLEDGEMENT OF SERVICE REQUEST Service

[2026-02-27 04:32 | Sachin Yadav] Hi Lumberton IT, We are experiencing downtime when connecting to the Lumberton SQL server via the FortiClient VPN. Could you please check it on your side, if anything is down for the server connection?

[2026-02-27 04:35 | General Informatics] --REPLY above this line to respond-- ACKNOWLEDGEMENT OF SERVICE REQUEST Service

[2026-02-27 04:35 | General Informatics] --REPLY above this line to respond-- ACKNOWLEDGEMENT OF SERVICE REQUEST Service

[2026-02-27 04:36 | General Informatics] --REPLY above this line to respond-- ACKNOWLEDGEMENT OF SERVICE REQUEST Service

[2026-02-27 04:45 | General Informatics] --REPLY above this line to respond-- ACKNOWLEDGEMENT OF SERVICE REQUEST Service

[2026-02-27 04:55 | General Informatics] --REPLY above this line to respond-- ACKNOWLEDGEMENT OF SERVICE REQUEST Service

[2026-02-27 05:24 | Lisa Ward] Restarted services and ran the script to transfer the files

[2026-02-27 05:30 | General Informatics] --REPLY above this line to respond-- ACKNOWLEDGEMENT OF SERVICE REQUEST Service Dear , Your request regarding Ticket [110165] was updated. - unable to post to GP has been entered into our service system. We understand this is important. The request is being reviewed and depending upon the severity, impact and priority of the request, it will be scheduled and acted upon promptly. As an associate of Lumberton MUD you have our full attention and we will be working diligently to resolve your issue promptly. We will get back to you with a resolution or if we have any questions. Meanwhile at any time you can click on the link at the end of this email to check the current status.

[2026-02-27 05:31 | General Informatics] --REPLY above this line to respond-- ACKNOWLEDGEMENT OF SERVICE REQUEST Service

[2026-02-27 05:31 | General Informatics] --REPLY above this line to respond-- ACKNOWLEDGEMENT OF SERVICE REQUEST Service

[2026-02-27 05:32 | Sachin Yadav] Hi Lumberton IT, We are experiencing downtime when connecting to the Lumberton SQL server via the FortiClient VPN. Could you please check it on your side, if anything is down for the server connection?

[2026-02-27 05:35 | General Informatics] --REPLY above this line to respond-- ACKNOWLEDGEMENT OF SERVICE REQUEST Service

[2026-02-27 05:35 | General Informatics] --REPLY above this line to respond-- ACKNOWLEDGEMENT OF SERVICE REQUEST Service Dear , Your request regarding Ticket [110165] was updated. - unable to post to GP has been entered into our service system. We understand this is important. The request is being reviewed and depending upon the severity, impact and priority of the request, it will be scheduled and acted upon promptly. As an associate of Lumberton MUD you have our full attention and we will be working diligently to resolve your issue promptly. We will get back to you with a resolution or if we have any questions. Meanwhile at any time you can click on the link at the end of this email to check the current status.

[2026-02-27 05:35 | General Informatics] --REPLY above this line to respond-- ACKNOWLEDGEMENT OF SERVICE REQUEST Service Dear , Your request regarding Ticket [110165] was updated. - unable to post to GP has been entered into our service system. We understand this is important. The request is being reviewed and depending upon the severity, impact and priority of the request, it will be scheduled and acted upon promptly. As an associate of Lumberton MUD you have our full attention and we will be working diligently to resolve your issue promptly. We will get back to you with a resolution or if we have any questions. Meanwhile at any time you can click on the link at the end of this email to check the current status.

[2026-02-27 05:36 | General Informatics] --REPLY above this line to respond-- ACKNOWLEDGEMENT OF SERVICE REQUEST Service Dear , Your request regarding Ticket [110165] was updated. - unable to post to GP has been entered into our service system. We understand this is important. The request is being reviewed and depending upon the severity, impact and priority of the request, it will be scheduled and acted upon promptly. As an associate of Lumberton MUD you have our full attention and we will be working diligently to resolve your issue promptly. We will get back to you with a resolution or if we have any questions. Meanwhile at any time you can click on the link at the end of this email to check the current status.

[2026-02-27 05:45 | General Informatics] --REPLY above this line to respond-- ACKNOWLEDGEMENT OF SERVICE REQUEST Service

[2026-02-27 05:45 | General Informatics] --REPLY above this line to respond-- ACKNOWLEDGEMENT OF SERVICE REQUEST Service Dear , Your request regarding Ticket [110165] was updated. - unable to post to GP has been entered into our service system. We understand this is important. The request is being reviewed and depending upon the severity, impact and priority of the request, it will be scheduled and acted upon promptly. As an associate of Lumberton MUD you have our full attention and we will be working diligently to resolve your issue promptly. We will get back to you with a resolution or if we have any questions. Meanwhile at any time you can click on the link at the end of this email to check the current status.

[2026-02-27 05:55 | General Informatics] --REPLY above this line to respond-- ACKNOWLEDGEMENT OF SERVICE REQUEST Service

[2026-02-27 05:55 | General Informatics] --REPLY above this line to respond-- ACKNOWLEDGEMENT OF SERVICE REQUEST Service Dear , Your request regarding Ticket [110165] was updated. - unable to post to GP has been entered into our service system. We understand this is important. The request is being reviewed and depending upon the severity, impact and priority of the request, it will be scheduled and acted upon promptly. As an associate of Lumberton MUD you have our full attention and we will be working diligently to resolve your issue promptly. We will get back to you with a resolution or if we have any questions. Meanwhile at any time you can click on the link at the end of this email to check the current status.

[2026-02-27 06:01 | General Informatics] --REPLY above this line to respond-- ACKNOWLEDGEMENT OF SERVICE REQUEST Service

[2026-02-27 06:05 | General Informatics] --REPLY above this line to respond-- ACKNOWLEDGEMENT OF SERVICE REQUEST Service

[2026-02-27 06:15 | General Informatics] --REPLY above this line to respond-- ACKNOWLEDGEMENT OF SERVICE REQUEST Service

[2026-02-27 06:24 | Lisa Ward] Restarted services and ran the script to transfer the files

[2026-02-27 06:26 | General Informatics] --REPLY above this line to respond-- ACKNOWLEDGEMENT OF SERVICE REQUEST Service

[2026-02-27 06:29 | Sachin Yadav] Ticket has been synced with TFS' work item unable to post to GP with state ""New"".

[2026-02-27 06:31 | General Informatics] --REPLY above this line to respond-- ACKNOWLEDGEMENT OF SERVICE REQUEST Service Dear , Your request regarding Ticket [110165] was updated. - unable to post to GP has been entered into our service system. We understand this is important. The request is being reviewed and depending upon the severity, impact and priority of the request, it will be scheduled and acted upon promptly. As an associate of Lumberton MUD you have our full attention and we will be working diligently to resolve your issue promptly. We will get back to you with a resolution or if we have any questions. Meanwhile at any time you can click on the link at the end of this email to check the current status.

[2026-02-27 06:31 | General Informatics] --REPLY above this line to respond-- ACKNOWLEDGEMENT OF SERVICE REQUEST Service Dear , Your request regarding Ticket [110165] was updated. - unable to post to GP has been entered into our service system. We understand this is important. The request is being reviewed and depending upon the severity, impact and priority of the request, it will be scheduled and acted upon promptly. As an associate of Lumberton MUD you have our full attention and we will be working diligently to resolve your issue promptly. We will get back to you with a resolution or if we have any questions. Meanwhile at any time you can click on the link at the end of this email to check the current status.

[2026-02-27 06:34 | Tony Williams] Synced with Dev Ops and updated DO

[2026-02-27 06:35 | General Informatics] --REPLY above this line to respond-- ACKNOWLEDGEMENT OF SERVICE REQUEST Service Dear , Your request regarding Ticket [110165] was updated. - unable to post to GP has been entered into our service system. We understand this is important. The request is being reviewed and depending upon the severity, impact and priority of the request, it will be scheduled and acted upon promptly. As an associate of Lumberton MUD you have our full attention and we will be working diligently to resolve your issue promptly. We will get back to you with a resolution or if we have any questions. Meanwhile at any time you can click on the link at the end of this email to check the current status.

[2026-02-27 06:45 | General Informatics] --REPLY above this line to respond-- ACKNOWLEDGEMENT OF SERVICE REQUEST Service Dear , Your request regarding Ticket [110165] was updated. - unable to post to GP has been entered into our service system. We understand this is important. The request is being reviewed and depending upon the severity, impact and priority of the request, it will be scheduled and acted upon promptly. As an associate of Lumberton MUD you have our full attention and we will be working diligently to resolve your issue promptly. We will get back to you with a resolution or if we have any questions. Meanwhile at any time you can click on the link at the end of this email to check the current status.

[2026-02-27 06:55 | General Informatics] --REPLY above this line to respond-- ACKNOWLEDGEMENT OF SERVICE REQUEST Service Dear , Your request regarding Ticket [110165] was updated. - unable to post to GP has been entered into our service system. We understand this is important. The request is being reviewed and depending upon the severity, impact and priority of the request, it will be scheduled and acted upon promptly. As an associate of Lumberton MUD you have our full attention and we will be working diligently to resolve your issue promptly. We will get back to you with a resolution or if we have any questions. Meanwhile at any time you can click on the link at the end of this email to check the current status.

[2026-02-27 07:01 | General Informatics] --REPLY above this line to respond-- ACKNOWLEDGEMENT OF SERVICE REQUEST Service Dear , Your request regarding Ticket [110165] was updated. - unable to post to GP has been entered into our service system. We understand this is important. The request is being reviewed and depending upon the severity, impact and priority of the request, it will be scheduled and acted upon promptly. As an associate of Lumberton MUD you have our full attention and we will be working diligently to resolve your issue promptly. We will get back to you with a resolution or if we have any questions. Meanwhile at any time you can click on the link at the end of this email to check the current status.

[2026-02-27 07:05 | General Informatics] --REPLY above this line to respond-- ACKNOWLEDGEMENT OF SERVICE REQUEST Service Dear , Your request regarding Ticket [110165] was updated. - unable to post to GP has been entered into our service system. We understand this is important. The request is being reviewed and depending upon the severity, impact and priority of the request, it will be scheduled and acted upon promptly. As an associate of Lumberton MUD you have our full attention and we will be working diligently to resolve your issue promptly. We will get back to you with a resolution or if we have any questions. Meanwhile at any time you can click on the link at the end of this email to check the current status.

[2026-02-27 07:15 | General Informatics] --REPLY above this line to respond-- ACKNOWLEDGEMENT OF SERVICE REQUEST Service Dear , Your request regarding Ticket [110165] was updated. - unable to post to GP has been entered into our service system. We understand this is important. The request is being reviewed and depending upon the severity, impact and priority of the request, it will be scheduled and acted upon promptly. As an associate of Lumberton MUD you have our full attention and we will be working diligently to resolve your issue promptly. We will get back to you with a resolution or if we have any questions. Meanwhile at any time you can click on the link at the end of this email to check the current status.

[2026-02-27 07:26 | General Informatics] --REPLY above this line to respond-- ACKNOWLEDGEMENT OF SERVICE REQUEST Service Dear , Your request regarding Ticket [110165] was updated. - unable to post to GP has been entered into our service system. We understand this is important. The request is being reviewed and depending upon the severity, impact and priority of the request, it will be scheduled and acted upon promptly. As an associate of Lumberton MUD you have our full attention and we will be working diligently to resolve your issue promptly. We will get back to you with a resolution or if we have any questions. Meanwhile at any time you can click on the link at the end of this email to check the current status.

[2026-02-27 07:29 | cust] Ticket has been synced with TFS' work item unable to post to GP with state ""New"".

[2026-02-27 07:34 | Tony Williams] Synced with Dev Ops and updated DO

[2026-03-04 02:51 | Sachin Yadav] Comment added in TFS by Eugene Middlebrooks asked to get a DB loaded on network

[2026-03-04 03:51 | cust] Comment added in TFS by Eugene Middlebrooks asked to get a DB loaded on network

[2026-03-05 03:30 | Sachin Yadav] Hi B.J. A quick update on this ticket : We are diligently working on this issue for Lumberton, and half of the issue we found is he error is not on our side, it is on the Dynamics DB side. So, if you and your supervisor are fine to give us the approval to bring your Dynamics DB backup to our side, we will coordinate with your IT staff to bring the backup of Dynamics.

[2026-03-05 04:06 | Sachin Yadav] I called your IT staff, and they are going to get the approvals from you, @ B.J.Lewis. The support ticket that they gave me is Ticket- 1958566.

[2026-03-05 04:30 | Sachin Yadav] Hi B.J. A quick update on this ticket : We are diligently working on this issue for Lumberton, and half of the issue we found is he error is not on our side, it is on the Dynamics DB side. So, if you and your supervisor are fine to give us the approval to bring your Dynamics DB backup to our side, we will coordinate with your IT staff to bring the backup of Dynamics. Sachin

[2026-03-05 04:43 | B.J. Lee-Lewis] Sachin, We will need a supervisor approval for this. I have CC my supervisors in this email.

[2026-03-05 04:44 | Robb Starr] Yes that is fine, Get Outlook for iOS Cc: Robb Starr ; Sandy Vines ; Benny Lewis ; Mike Tywater Sachin, We will need a supervisor approval for this. I have CC my supervisors in this email.

[2026-03-05 05:06 | Sachin Yadav] I called your IT staff, and they are going to get the approvals from you, @ B.J.Lewis. The support ticket that they gave me is Ticket- 1958566.

[2026-03-13 04:25 | Tony Williams] @Sachin Yadav - check back with customer on this

[2026-03-13 05:02 | Sachin Yadav] Update from Eugene: ok, next step. the code looks like it is registering any errors encountered to the windows event logging. Can you check the event log on the server they are running that server process on and see if you can find anything that looks like something with inventory transfer"" in it. could be as simple as account key not found or may be something more like a .NET error message.

[2026-03-13 05:04 | Sachin Yadav] Hi B.J. Our Dev is still reviewing all the code, and it looks like it is registering any errors encountered in the Windows event logging. We need to check the event log on the server to find the root cause for this, and our associate is working hard to gather all this information for this ticket.

[2026-03-13 05:25 | Tony Williams] @Sachin Yadav - check back with customer on this

[2026-03-13 06:02 | Sachin Yadav] Update from Eugene: ok, next step. the code looks like it is registering any errors encountered to the windows event logging. Can you check the event log on the server they are running that server process on and see if you can find anything that looks like something with inventory transfer"" in it. could be as simple as account key not found or may be something more like a .NET error message.

[2026-03-13 06:04 | Sachin Yadav] Hi B.J. Our Dev is still reviewing all the code, and it looks like it is registering any errors encountered in the Windows event logging. We need to check the event log on the server to find the root cause for this, and our associate is working hard to gather all this information for this ticket. Sachin

[2026-03-17 02:34 | Sachin Yadav] Comment added in TFS by Eugene Middlebrooks This is all wound up in the server process that transfers the inventory. I've looked through the ione SP code and cannot see where it is an issue. Somewhere the server process code is supposed to be setting the status to something other than 0 (unprocessed) but it doesn't and keeps pulling the exact same entries over and over again. I've asked for event log entries on the server itself but CS does not seem to be capable of that or there are no entries. So I do not know if the server process is getting an error and aborting or there is some logic loophole that is just skipping out. Either way this is all server process I think. There is a lumberton DB, ione DB, etc all out there on DX03"
"21047062","Receipt Printers","[2026-02-24 08:20 | Vielka Obando] Hello,We need help setting up the receipt printers for two new employees.

[2026-02-25 03:35 | Tony Williams] Called and Vielka asked that I call Kiehl at 2394036763 as he has admin rights to make changes on those PCs. - Tony

[2026-02-25 03:41 | Tony Williams] Spoke with Kiehl. He is going to get those printers setup tomorrow morning and I'm going to give him a call at 2:30 PM CST/3:30 pm EST tomorrow to finish setup.

[2026-02-26 07:33 | Tony Williams] Called Kiehl, and he needs to reschedule for tomorrow. On calendar for 11:30 CST / 12:30 EST. - Tony

[2026-02-27 04:50 | Tony Williams] Called Kiehl, opened webex to PC, setup printer that he had already shared in Impresa. test print good. He is going to setup the rest of the users. - Tony"
"21047033","Receipt Printer Issue","[2026-02-24 08:12 | Sachin Yadav] ""Hey, Sachin, it is Kyle. I am getting that error on the printer where it will not let me add a new profile. I think it is that database thing you would talk about. So I want to get the I do not know how to get the old printer names out of the database for Impress that is keeping us from adding reading the sprinter. When you get a chance, just give me a callback, all right?

[2026-02-26 02:37 | Sachin Yadav] Hi Kiehl, I tried to call you and left a voicemail. You can reply to this ticket thread. Sachin

[2026-03-03 09:36 | Sachin Yadav] Hi Kiehl, Do you still need assistance on this ticket? Sachin"
"21046994","From Voicemail","[2026-02-24 08:01 | Susan Thomas] Hi, my name is Sarah. I am calling from the Montoursville borough office. I was calling because I had some questions about income centers and I just wondered if you would be able to clarify some things for me. If you could give us a call back here at 570-368-2486 and Again, my name is Sarah.

[2026-02-24 08:17 | Sachin Yadav] I answered her Qs. Closing this ticket! Sachin"
"21046861","Payroll","[2026-02-24 07:27 | CATHY FURSTENAU] I need to get payroll done before 4:00 today to be effective tomorrow and I need the imported file removed as it keeps giving me an error of ""no posted hours"" and I don't have time to keep trying so I need it removed and I will do the payroll manually. I import from Time Management Systems and we came across issues but again I can't stress enough I need to be able to just do it manually so I need the imported file removed or something reset so it doesn't keep giving me that error so I can enter hours manually.

[2026-02-24 08:08 | CATHY FURSTENAU] Due to the non quick response that I was sure wasn't coming, I kept unchecking items then rechecking to get the system to update and for by the grace of God, it worked so I am going to close the ticket as I figured it out myself due to the time restraint I was under to get this file done

[2026-02-24 08:55 | cust] Customer Added a Review on this ticket"
"21046825","DO 7034 - 110159 - Equipment Maintenance Missing from 4.28.2 - Lumberton MUD","[2026-02-24 07:17 | Sandy Vines] I need to add a piece of equipment and cannot seem to find the tab

[2026-02-25 04:12 | Lisa Ward] I have attached documentation on adding a meter and adding a MID. Please let me know if you need additional assistance.

[2026-02-25 04:21 | Sandy Vines] I should have been more specific. I need to add a piece of equipment (truck) to the technical services so that it can be entered on work orders. I used to have an equipment maintenance tab, but I can no longer locate it since the update. Sandy Vines Business Manager Lumberton Municipal Utility District Po Box 8065 Lumberton, TX 77657

[2026-02-26 09:01 | Lisa Ward] Since you are tied into an accounting system/GL inventory of that value may have come from them.

[2026-02-26 09:28 | Sandy Vines] Equipment maintenance may be a specialized parameter but it does exist. Sandy Vines Business Manager Lumberton Municipal Utility District Po Box 8065 Lumberton, TX 77657

[2026-03-05 07:50 | Tony Williams] @Lisa Ward - Please update the customer on the status of this ticket.

[2026-03-06 09:35 | Lisa Ward] Development is aware of it and they are looking into a fix.

[2026-03-06 09:57 | cust] Ticket has been synced with TFS' work item 110159 - Equipment Maintenance Missing from 4.28.2 - Lumberton MUD with state ""New"".

[2026-03-06 10:00 | Lisa Ward] Facilities Maintenance is not in build 4.28.2 so Lumberton cannot enter new equipment types.

[2026-03-09 02:12 | cust] TFS' Work Item 110159 - Equipment Maintenance Missing from 4.28.2 - Lumberton MUD's status changed from ""New"" to ""Active"".

[2026-03-09 02:28 | cust] Comment added in TFS by Billy Stamps Waiting on PR

[2026-03-09 02:28 | cust] TFS' Work Item 110159 - Equipment Maintenance Missing from 4.28.2 - Lumberton MUD's status changed from ""Active"" to ""Code Complete"".

[2026-03-09 07:04 | cust] Comment added in TFS by Billy Stamps Ready to be added to 4.29.2

[2026-03-09 08:03 | Lisa Ward] Backed up Oasis database and restored it to Oasis_Test. Ran the script on test and had the user verify that it was working on the test environment. Sandy gave the okay and I ran the script on the Oasis database. Verified with user that it was working on the Oasis database.

[2026-03-09 10:09 | cust] TFS' Work Item 110159 - Equipment Maintenance Missing from 4.28.2 - Lumberton MUD's status changed from ""Code Complete"" to ""In Testing"".

[2026-03-09 10:25 | cust] TFS' Work Item 110159 - Equipment Maintenance Missing from 4.28.2 - Lumberton MUD's status changed from ""In Testing"" to ""Test Complete"".

[2026-03-09 10:25 | cust] Comment added in TFS by Jorge Gonzalez QA PASSTested on : impresa v4.29.2.0 64bit DB 4.29.2.0 oasis_QA_testing_JG Results: Facility Maintenance are back available under technical servicesTesting Task: install impresa restore latest bd update validate Facility Maintenance are available validate security accessTest Evidence:"
"21046633","Email Delivery February","[2026-02-24 06:29 | Kemal Vigilante] Good day,The following customer has indicated that they have not received the recent email statement which we sent this month.gannburton@hotmail.comWe are aware that there was an issue with Hotmail last month, but the matter should have been resolved. Please do a quick check to see whether emails were delivered to this user.

[2026-02-25 10:48 | Tyler Silvernail] Hi Kemal, Unfortunately this is an error from SendGrid and its relationship with Microsoft. I have sent a ticket to SendGrid requesting their help to get our IP/Domain off of Microsoft's block list. This wont be fixed for a bit.

[2026-02-25 23:07 | Kemal Vigilante] Hello Tyler, Yes these types of issues usually require some time to resolve. Kemal

[2026-02-27 04:37 | Tyler Silvernail] Kemal, I had to consolidate all my SendGrid tickets into a single ticket since this effects all our users on webshare. I will close this ticket for now but will send you (and everyone else) an email with we hear back from Microsoft. Again, I am sorry for the inconvenience and appreciate you and your patience.T"
